[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (500, 388), 0.0]
[500, (0.0, 0.0), (444, 630), 711850]
[500, (0.0, 0.0), (444, 630), 0.0]
[500, (0.0, 0.0), (444, 630), 0.0]
[500, (0.0, 0.0), (444, 630), 0.0]
[500, (0.0, 0.0), (444, 630), 0.0]
[500, (0.0, 0.0), (444, 630), 0.0]
[500, (0.0, 0.0), (444, 630), 0.0]
[500, (0.0, 0.0), (500, 500), 712]
[468.8117398744317, (500, 500), (500, 500), 0.0]
[468.8117398744317, (500, 500), (444, 374), 1576]
[401.6048320223525, (444, 374), (444, 374), 0.0]
[401.6048320223525, (444, 374), (500, 500), 692]
[347.78391912699146, (500, 500), (500, 500), 0.0]
[347.78391912699146, (500, 500), (444, 374), 1577]
[274.06681939962647, (444, 374), (444, 374), 0.0]
[274.06681939962647, (444, 374), (444, 630), 1489032]
[500, (0.0, 0.0), (444, 630), 0.0]
[500, (0.0, 0.0), (500, 500), 712]
[478.4021857828014, (500, 500), (500, 500), 0.0]
[478.4021857828014, (500, 500), (444, 373), 1610]
[410.66143392812086, (444, 373), (444, 373), 0.0]
[410.66143392812086, (444, 373), (500, 500), 691]
[356.78135067346483, (500, 500), (500, 500), 0.0]
[356.78135067346483, (500, 500), (444, 373), 1753]
[278.3303142301985, (444, 373), (444, 373), 0.0]
[278.3303142301985, (444, 373), (500, 500), 2880]
[156.84008967774054, (500, 500), (500, 500), 0.0]
[156.84008967774054, (500, 500), (444, 373), 5306]
[500, (0.0, 0.0), (444, 631), 784]
[468.3675826524588, (444, 631), (444, 631), 0.0]
[468.3675826524588, (444, 631), (500, 500), 2881]
[330.65618249395527, (500, 500), (500, 500), 0.0]
[330.65618249395527, (500, 500), (444, 631), 5325]
[149.87045200682854, (444, 631), (444, 631), 0.0]
[149.87045200682854, (444, 631), (500, 500), 692]
[116.36813701486483, (500, 500), (500, 500), 0.0]
[116.36813701486483, (500, 500), (444, 374), 4789]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (500, 500), 7807]
[253.68241802222553, (500, 500), (500, 500), 0.0]
[253.68241802222553, (500, 500), (444, 374), 100254]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (444, 374), 0.0]
[500, (0.0, 0.0), (500, 500), 18650]
[109.76684184674122, (500, 500), (500, 500), 0.0]
[109.76684184674122, (500, 500), (468, 333), 353108]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15964]
[159.37273542943402, (500, 500), (500, 500), 0.0]
[159.37273542943402, (500, 500), (470, 333), 3448688]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (470, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15491]
[182.876797970736, (500, 500), (500, 500), 0.0]
[182.876797970736, (500, 500), (461, 333), 3369747]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (461, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15589]
[188.73797825371486, (500, 500), (500, 500), 0.0]
[188.73797825371486, (500, 500), (465, 333), 422212]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15993]
[184.31736744570364, (500, 500), (500, 500), 0.0]
[184.31736744570364, (500, 500), (467, 333), 597055]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15552]
[190.7961361386396, (500, 500), (500, 500), 0.0]
[190.7961361386396, (500, 500), (468, 333), 60224763]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (468, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15499]
[192.05319278010322, (500, 500), (500, 500), 0.0]
[192.05319278010322, (500, 500), (465, 333), 444205]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15162]
[196.98897752960465, (500, 500), (500, 500), 0.0]
[196.98897752960465, (500, 500), (465, 333), 680615]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (465, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15809]
[189.469508197133, (500, 500), (500, 500), 0.0]
[189.469508197133, (500, 500), (467, 333), 337714]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15366]
[194.1136226965214, (500, 500), (500, 500), 0.0]
[194.1136226965214, (500, 500), (469, 333), 6808453]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (469, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15381]
[194.50199209544388, (500, 500), (500, 500), 0.0]
[194.50199209544388, (500, 500), (467, 333), 378019]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15735]
[189.0842683052788, (500, 500), (500, 500), 0.0]
[189.0842683052788, (500, 500), (466, 333), 2240040]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (466, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 15578]
[190.6631076879964, (500, 500), (500, 500), 0.0]
[190.6631076879964, (500, 500), (467, 333), 351788]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (467, 333), 0.0]
[500, (0.0, 0.0), (500, 500), 16086]
[182.18704404236195, (500, 500), (500, 500), 0.0]
[182.18704404236195, (500, 500), (465, 333), 493552]
