[100, 0, 250, 500, (0.0, 0.0), 9.780208072001349, 0.0]
[200, 0, 250, 500, (0.0, 0.0), 9.55011297600276, 0.0]
[300, 0, 250, 500, (0.0, 0.0), 9.325790912004136, 0.0]
[400, 0, 250, 500, (0.0, 0.0), 9.099761960005527, 0.0]
[500, 0, 250, 500, (0.0, 0.0), 8.872201384006923, 0.0]
[600, 0, 250, 500, (0.0, 0.0), 8.647415328008305, 0.0]
[700, 0, 250, 500, (0.0, 0.0), 8.427360856009654, 0.0]
[800, 0, 250, 500, (0.0, 0.0), 8.200695544011046, 0.0]
[900, 0, 250, 500, (0.0, 0.0), 7.971686984012097, 0.0]
[1000, 0, 250, 500, (0.0, 0.0), 7.74671838401066, 0.0]
[1100, 0, 250, 500, (0.0, 0.0), 7.520783248009217, 0.0]
[1200, 0, 250, 500, (0.0, 0.0), 7.296817544007787, 0.0]
[1300, 0, 250, 500, (0.0, 0.0), 7.070566048006342, 0.0]
[1400, 0, 250, 500, (0.0, 0.0), 6.840100776004871, 0.0]
[1500, 0, 250, 500, (0.0, 0.0), 6.615608536003437, 0.0]
[1600, 0, 250, 500, (0.0, 0.0), 6.389954848001996, 0.0]
[1700, 0, 250, 500, (0.0, 0.0), 6.166029144000566, 0.0]
[1800, 0, 250, 500, (0.0, 0.0), 5.937675847999108, 0.0]
[1900, 0, 250, 500, (0.0, 0.0), 5.705910223997628, 0.0]
[2000, 0, 250, 500, (0.0, 0.0), 5.485026671996217, 0.0]
[2100, 0, 250, 500, (0.0, 0.0), 5.252386879994732, 0.0]
[2200, 0, 250, 500, (0.0, 0.0), 5.027230647993294, 0.0]
[2300, 0, 250, 500, (0.0, 0.0), 4.798507175991833, 0.0]
[2400, 0, 250, 500, (0.0, 0.0), 4.572321863990389, 0.0]
[2500, 0, 250, 500, (0.0, 0.0), 4.344467471988934, 0.0]
[2600, 0, 250, 500, (0.0, 0.0), 4.120279223987502, 0.0]
[2700, 0, 250, 500, (0.0, 0.0), 3.896170975986715, 0.00015877401499284278]
[2800, 0, 250, 500, (0.0, 0.0), 3.667732591986674, 0.00015879144941176402]
[2900, 0, 250, 500, (0.0, 0.0), 3.440505831986633, 0.0001574387880784306]
[3000, 0, 250, 500, (0.0, 0.0), 3.2170477599865928, 0.00015624358588235218]
[3100, 0, 250, 500, (0.0, 0.0), 2.98399415198655, 0.00015839309552941112]
[3200, 0, 250, 500, (0.0, 0.0), 2.76160515998651, 0.00015568132235294047]
[3300, 0, 250, 500, (0.0, 0.0), 2.5399427039864713, 0.00015557722478431294]
[3400, 0, 250, 500, (0.0, 0.0), 2.318560247986431, 0.0001523717759999994]
[3500, 0, 250, 500, (0.0, 0.0), 2.0969727039863906, 0.0001571269396078425]
[3600, 0, 250, 500, (0.0, 0.0), 1.8704986639863532, 0.00015636189992156786]
[3700, 0, 250, 500, (0.0, 0.0), 1.643035543986319, 0.0001590957480784306]
[3800, 0, 250, 500, (0.0, 0.0), 1.4145484319862842, 0.00015905020235294027]
[3900, 0, 250, 500, (0.0, 0.0), 1.1898023759862504, 0.0001609898883137247]
[4000, 0, 250, 500, (0.0, 0.0), 0.970429351986217, 0.00015696926996078362]
[4100, 0, 250, 500, (0.0, 0.0), 0.7450105759861831, 0.00015701139231372478]
[4200, 0, 250, 500, (0.0, 0.0), 0.5145191199861481, 0.0001572968037647051]
[4300, 0, 250, 500, (0.0, 0.0), 0.2940093839861129, 0.00015394034823529342]
[4400, 0, 250, 500, (0.0, 0.0), 0.07004367998608861, 0.00015866075231372477]
[4422, 1, 250, 500, (0.0, 0.0), 2.3884754600066302, 0.0001549217763137248]
