time,mc energy,min energy
1,500,9.99459566400004
51,500,9.732765000001935
101,500,9.468452168003852
151,500,9.208484040005734
201,500,8.94125740400767
251,500,8.679426740009566
301,500,8.418972068011449
351,500,8.154547600013366
401,500,7.891427488013918
451,500,7.629287008012549
501,500,7.369215608011191
551,500,7.101097704009791
601,500,6.84035830800843
651,500,6.577556376007057
701,500,6.312430456005672
751,500,6.055725948004332
801,500,5.793975284002965
851,500,5.530918444001591
901,500,5.266787064000211
951,500,5.001319691998825
1001,500,4.740070479997461
1051,500,4.477230367996088
1101,500,4.2130124439947085
1151,499.9100000000001,3.9515799599936416
1201,499.41000000000054,3.696108171993885
1251,498.910000000001,3.4366182239941314
1301,498.1167876572133,3.2529566599943824
1351,490.77848926476895,4.808980586519423
1401,483.8678179826105,4.706710948788309
1451,477.1391030334314,4.608802323057196
1501,470.7886842592209,4.504261957326083
1551,466.082484742741,4.40429707959497
1601,461.44668141926564,4.307206357863857
1651,456.8850463144181,4.205031196132742
1701,452.37726958129247,4.106939586401628
1751,447.89486639053797,4.005178900670515
1801,443.44497419360175,3.9026862789394086
1851,439.0372980709033,3.8053180972083016
1901,434.69674904372044,3.7025395074771947
1951,430.3745380875208,3.6031525337460883
2001,426.0680446929846,3.5026472120149807
2051,423.0818183068883,3.3710995381524427
2101,418.0959364054491,4.408782598564506
2151,412.14104911813484,4.4228507614149555
2201,406.2055271497943,4.437495308265407
2251,400.4856671319938,4.453410575115864
2301,396.37761014899087,4.467186449966313
2351,392.28180847539755,4.4851508688167785
2401,388.21533995234836,4.501716375667239
2451,384.16316235733143,4.5143476745176825
2501,380.1197201351289,4.527301021368128
2551,376.09662432036924,4.540020512218572
2601,372.09110847320807,4.553510243069019
2651,368.09969908046946,4.569587557919477
2701,364.127844690678,4.584023912769928
2751,360.17179030168387,4.599282795620383
2801,356.21426331940734,4.584163551440754
2851,352.28807015065075,4.506018370011511
2901,348.4388553553115,4.427771668582268
2951,345.9787147935957,4.336744733267186
3001,345.9787147935957,4.216148733266109
3051,345.9787147935957,4.095189693265028
3101,345.8787147935958,3.974775213264256
3151,341.99014264543445,4.011968450945174
3201,335.93978137547606,3.893187016160334
3251,330.05877511461165,3.776084493375573
3301,324.7762199110218,3.6606567865908084
3351,320.9516549239822,3.542441495806048
3401,317.21857036713595,3.425050781021287
3451,313.5928825996686,3.306017058236528
3501,310.02749657169926,3.18562647145177
3551,306.53989956935493,3.070575148667006
3601,303.065185834854,2.952446001882246
3651,299.62056123806826,2.833254327097488
3701,296.1766956776024,2.7166820443127255
3751,292.7680391656584,2.600848193527962
3801,289.3927352809608,2.4821488067432034
3851,286.09183729488,2.3643098999584433
3901,282.80009609584835,2.2479478571736813
3951,279.50897062016895,2.130024854388921
4001,276.2155546501711,2.0095204116041647
4051,272.9211037935898,1.8947952328190258
4101,269.6326172931903,1.7570752930593572
4151,266.34773933775097,1.5382054703819383
4201,263.06442064105534,1.327558879704512
4251,259.7836624821551,1.1130839450270893
4301,256.50062323697546,0.8992620983494691
4351,253.20785480851023,0.687087879671633
4401,249.9230497636961,0.47338603299382176
4451,246.65219695855393,0.2597540023161868
4501,243.4094309133255,0.04703833163847407
4508,242.95270716527543,0.8217601048028521
