time,mc energy,min energy
1,500,9.995670204000032
51,500,9.805467176001413
101,500,9.620620120002753
151,500,9.432349444004116
201,500,9.247477296005453
251,500,9.059423348006819
301,500,8.872402120008172
351,500,8.685930708009522
401,500,8.49732694401089
451,500,8.31235988801223
501,500,8.123151400013603
551,500,7.932763280014143
601,500,7.747549680013176
651,500,7.5598055480121955
701,500,7.37300759201122
751,500,7.188135444010254
801,500,6.999546588009269
851,500,6.813759900008299
901,500,6.625664132007317
951,500,6.443221064006364
1001,500,6.258723824005401
1051,500,6.07477640000444
1101,500,5.889649344003473
1151,500,5.703106296002499
1201,500,5.514287624001513
1251,500,5.327091488000535
1301,500,5.142457519999571
1351,500,4.955619563998595
1401,500,4.765917987997605
1451,500,4.576326227996614
1501,500,4.388462095995633
1551,500,4.200366327994651
1601,500,4.012803647993671
1651,499.5400000000004,3.829054403993767
1701,499.0400000000009,3.6421215399939446
1751,498.5400000000013,3.455546855994122
1801,492.6338588972966,4.828040903993811
1851,485.68509598309157,4.9645417811584185
1901,478.9302786849646,4.918868283427308
1951,472.65666235641487,4.8744961176961965
2001,468.05807612420887,4.829637983965084
2051,463.5377459261462,4.786601182233973
2101,459.11806962604174,4.739432320502861
2151,454.73433600636747,4.695846566771749
2201,450.39443733770247,4.6492266570406375
2251,446.109009601671,4.604099571309526
2301,441.9105478958643,4.562206641578415
2351,437.73030876712164,4.517677015847305
2401,433.61683331008885,4.470977106116193
2451,429.56109391008516,4.428083288385082
2501,425.56794055618553,4.382601282653972
2551,421.61170353394965,4.335154960922861
2601,417.6729027239649,4.289249971191749
2651,413.76956033701686,4.240230825460637
2701,409.8655683955782,4.197328499729526
2751,405.9674656425461,4.151917985998416
2801,402.0792310925348,4.108086264267305
2851,401.69826910750555,3.979954232768809
2901,397.67487822355906,4.701610328122512
2951,391.8786674301763,4.759506458973139
3001,386.14139800463823,4.814772957823755
3051,381.10802549209586,4.876073056674396
3101,377.3119106832178,4.932728227525018
3151,373.529022802626,4.995877478375666
3201,369.7517541569687,5.055858665226302
3251,366.0065461367382,5.113754796076929
3301,362.27420612478306,5.172997550927562
3351,358.560952188139,5.2312157297781905
3401,354.9645274541977,5.287672948628812
3451,351.38995066681895,5.345644983479439
3501,347.8169604741794,5.406078458330077
3551,344.25280496851576,5.463158319437061
3601,340.7049534743626,5.421680818008146
3651,337.1700241340961,5.374671476579182
3701,333.64456598109433,5.329609655150235
3751,330.1739689375196,5.286036953721301
3801,326.7638319664019,5.241181292292356
3851,323.35124285570674,5.19632563086341
3901,319.95656417305156,5.1524237294344735
3951,316.56602018293415,5.109749428005547
4001,313.18762952420906,5.066392086576616
4051,309.81223654389964,5.022477865147679
4101,306.43714792963254,4.976234603718722
4151,303.08322900116053,4.930985102289774
4201,299.7190378377685,4.885766400860825
4251,296.3671747524406,4.840098499431872
4301,293.67423025977916,4.787250450288565
4351,293.67423025977916,4.701186930287796
4401,293.67423025977916,4.611966770286998
4451,293.67423025977916,4.526829330286238
4501,293.67423025977916,4.440295090285464
4551,293.67423025977916,4.353954690284692
4601,293.67423025977916,4.267755810283922
4651,293.67423025977916,4.182839890283163
4701,293.67423025977916,4.097816290282403
4751,293.67423025977916,4.012309650281639
4801,292.1229956202015,4.244787810281625
4851,285.3624685517167,5.10874264906351
4901,279.4304850761769,4.970206598384843
4951,273.67974711441224,4.828678563706161
5001,270.1077432860766,4.688551613027486
5051,266.73810344383884,4.550988650348825
5101,263.44111141795895,4.414156955670167
5151,260.19884012050534,4.276910352991507
5201,256.98817955882896,4.136536858312831
5251,253.8265347049315,3.9978193556341868
5301,250.70202253251736,3.8589734889566736
5351,247.5831524653817,3.7220617942791585
5401,244.47661950710915,3.5806453956016475
5451,241.39960549030548,3.440701716924135
5501,238.3328827053206,3.298832230246624
5551,235.2780229012315,3.16071108756911
5601,232.24000578989228,3.023512848891595
5651,229.19560996767638,2.883927350214082
5701,226.15516693617013,2.7450898475365686
5751,223.12117611660616,2.610757048859051
5801,220.1006576087334,2.470486826181539
5851,217.0973828685721,2.328410795504028
5901,214.11059012020877,2.1939030888265103
5951,211.104485227407,2.053401230148999
6001,208.12476730204068,1.9164811714714944
6051,205.1653130938648,1.776130948793999
6101,202.319395179017,1.6338465541165053
6151,199.49689565118172,1.4970781314390063
6201,196.67751231153312,1.353441016761514
6251,193.98376376465984,1.213632246084018
6301,191.34927198981896,1.076935459406519
6351,188.71110889787667,0.9378430487288896
6401,186.0685510258399,0.7936393900510925
6451,183.42755136536144,0.6576273273733003
6501,180.79608131038407,0.5194978206955069
6551,178.16063597736866,0.3803337740178379
6601,175.53594074582972,0.24038173134018348
6651,172.92827927278339,0.09970496466246816
6679,171.46074721946144,2.390189205032479
