time,mc energy,min energy
1,500,9.99724619600002
51,500,9.84965640400109
101,500,9.697934996002187
151,500,9.545783772003288
201,500,9.396839440004364
251,500,9.247538748005447
301,500,9.09915259600652
351,500,8.950153356007599
401,500,8.79702432000871
451,500,8.649091256009779
501,500,8.502217824010843
551,500,8.358289832011888
601,500,8.208987320012966
651,500,8.057019368014066
701,500,7.9107190240140115
751,500,7.760215428013225
801,500,7.6087107480124345
851,500,7.457370792011644
901,500,7.309629364010872
951,500,7.15782141201008
1001,500,7.0085272640093
1051,500,6.86127056000853
1101,500,6.7112200520077465
1151,500,6.561464452006964
1201,500,6.4065761520061555
1251,500,6.256422372005371
1301,500,6.1025835200045675
1351,500,5.957237716003808
1401,500,5.801713056002996
1451,500,5.6494752880022014
1501,500,5.496759340001404
1551,500,5.346280836000618
1601,500,5.20106993999986
1651,500,5.049373623999068
1701,500,4.898758391998281
1751,500,4.750085695997504
1801,500,4.60170790799673
1851,500,4.451627583995946
1901,500,4.3055821479951835
1951,500,4.1583421719944145
2001,500,4.005156407993614
2051,499.52000000000044,3.8561571679937243
2101,499.0200000000009,3.7082575599938643
2151,498.52000000000135,3.556043063994009
2201,492.3454889153116,5.049209631993638
2251,485.41939456337104,5.124608389409174
2301,478.70495961378947,5.108467055678064
2351,472.7988052345274,5.091202293946951
2401,468.26698184211114,5.07632229221584
2451,463.83011670955966,5.059837974484729
2501,459.48999573580716,5.043725592753617
2551,455.1867468142792,5.0282106710225065
2601,450.939488500544,5.010353529291397
2651,446.7988207915232,4.991798483560288
2701,442.68159209073946,4.976458037829177
2751,438.644340997317,4.960991624098067
2801,434.6774695626146,4.945053718366955
2851,430.78150648730224,4.925369276635845
2901,426.92268805885897,4.906574230904734
2951,423.09635676369635,4.891362293173625
3001,419.2770322334085,4.877357211442515
3051,415.46506095923564,4.862334225711404
3101,411.6958854252228,4.846842287980293
3151,408.0050553450912,4.830898414249182
3201,404.34486962647344,4.813247240518072
3251,400.6858726277655,4.795985018786961
3301,397.04592926491557,4.776117593055851
3351,393.4129190561935,4.758268959324742
3401,389.8341016267784,4.745542225593631
3451,386.24895567179607,4.73252101586252
3501,384.9719443796734,4.656350554119317
3551,384.9719443796734,4.5434782741193125
3601,384.9719443796734,4.433743134119307
3651,384.9719443796734,4.3202819021193015
3701,384.9719443796734,4.210443778119297
3751,384.9719443796734,4.097682990119292
3801,384.91194437967346,3.9860490581192862
3851,380.64946348992146,4.543259230187045
3901,374.5754768704394,4.623056033037762
3951,368.77669686078923,4.699244771888464
4001,363.7813056809624,4.776378086739169
4051,360.0240929187375,4.8605736735899026
4101,356.373102746654,4.941521196440624
4151,352.77778612435617,5.022262575291344
4201,349.232278168844,5.10444286614207
4251,345.7749285790005,5.181338228992773
4301,342.3359136988584,5.2581433518434775
4351,338.92167199249485,5.337948346694193
4401,335.5023256623122,5.416436477544904
4451,332.1222213329979,5.4942764163956115
4501,328.73069122911113,5.572722499246322
4551,325.346123412551,5.6132667729908166
4601,322.0209816613811,5.58955703156206
4651,318.7678353228183,5.56321673013328
4701,315.5339260775586,5.535922668704491
4751,312.30786782089024,5.508468607275701
4801,309.08238821479864,5.477965585846884
4851,305.8684188163367,5.452385204418111
4901,302.652364919418,5.421863702989294
4951,299.4477178674336,5.395255721560512
5001,296.23172851099775,5.369118460131735
5051,293.0344788246163,5.345310238702978
5101,289.83998952359013,5.317856177274188
5151,286.65293314017174,5.289857555845393
5201,283.4680299394122,5.262055814416601
5251,280.27912250677167,5.233937192987805
5301,277.0977671111648,5.209335211559041
5351,273.91115621311326,5.180416670130238
5401,270.7517235109045,5.155223968701468
5451,267.6006556394882,5.12685614727267
5501,264.45896330387274,5.100066645843886
5551,261.3221528249553,5.074424744415112
5601,258.2750620992177,5.048992042986341
5651,258.0382547333226,4.985545366071491
5701,258.0382547333226,4.915095926070861
5751,258.0382547333226,4.847870806070261
5801,258.0382547333226,4.781054886069664
5851,258.0382547333226,4.709673206069026
5901,258.0382547333226,4.638894566068394
5951,258.0382547333226,4.567411366067755
6001,258.0382547333226,4.497808006067133
6051,258.0382547333226,4.4291984060665195
6101,258.0382547333226,4.358278246065885
6151,258.0382547333226,4.2909700860652835
6201,258.0382547333226,4.223098886064677
6251,258.0382547333226,4.155024646064068
6301,258.0382547333226,4.084972086063442
6351,258.0382547333226,4.013725766062806
6401,256.6308691103375,4.223836246062767
6451,249.6847879106653,4.52115353262024
6501,243.6809114522386,4.422510369941782
6551,238.2090683922871,4.3219013992633135
6601,234.78852791992517,4.219421528584835
6651,231.51321211755177,4.117769653906361
6701,228.29597052259967,4.0187115832279
6751,225.16325715612157,3.9133662725501925
6801,222.09494217449185,3.8142300218726413
6851,219.0496286313662,3.713677779195091
6901,216.02206102930316,3.612097540517542
6951,213.01001634774994,3.509156217839995
7001,210.02417103516467,3.4066930751624467
7051,207.0565470734263,3.303975024484899
7101,204.1269572575252,3.207347853807344
7151,201.190299912551,3.102998903129797
7201,198.30033324333667,3.002360116452246
7251,195.4359783900649,2.9053013097746927
7301,192.55977963208753,2.806013423097142
7351,189.69395174111537,2.7027306484195943
7401,186.96007843058447,2.5980384257420486
7451,184.2900093338274,2.497526183064498
7501,181.6221446673693,2.396057580386949
7551,178.9550209766741,2.2947089777093996
7601,176.30803291307276,2.198867983031845
7651,173.65469258921343,2.0959033883542975
7701,171.00272627737704,1.9964238656767481
7751,168.46667134194294,1.9008061429992091
7801,165.99795705810146,1.7994091763216755
7851,163.53331183277265,1.698983477644141
7901,161.0554632953258,1.59482434296661
7951,158.5885568929539,1.4944302802890754
8001,156.1331777342033,1.392850041611542
8051,153.70392047484052,1.2969523189340026
8101,151.2602751372886,1.1932630002564713
8151,148.82040676783518,1.0865398775789423
8201,146.40323435099253,0.9901574309013771
8251,143.98049745979432,0.8956058842236089
8301,141.53365768119085,0.7943121895458367
8351,139.10423116632617,0.6918806828680639
8401,136.6824188916634,0.5893775401902911
8451,134.25945449114838,0.48496349751253404
8501,131.87105217173945,0.3864803348348767
