time,mc energy,min energy
1,500,9.997707648000016
51,500,9.886500580000824
101,500,9.772004800001652
151,500,9.656331208002488
201,500,9.540714344003327
251,500,9.428654188004137
301,500,9.320367468004921
351,500,9.209978212005717
401,500,9.097140244006539
451,500,8.987397532007336
501,500,8.875832284008146
551,500,8.763860492008957
601,500,8.653567964009756
651,500,8.540728176010573
701,500,8.428518204011388
751,500,8.318910400012182
801,500,8.206603700012995
851,500,8.093365732013813
901,500,7.9814339400143925
951,500,7.872565768013824
1001,500,7.762791420013251
1051,500,7.652802164012677
1101,500,7.544913624012113
1151,500,7.433045104011529
1201,500,7.319942044010938
1251,500,7.207110620010349
1301,500,7.09622827600977
1351,500,6.98518775200919
1401,500,6.874353772008611
1451,500,6.762047072008024
1501,500,6.651459636007447
1551,500,6.539479480006862
1601,500,6.4262266040062705
1651,500,6.31315518000568
1701,500,6.199432488005086
1751,500,6.086426156004496
1801,500,5.971125652003893
1851,500,5.858334228003304
1901,500,5.748987876002733
1951,500,5.635073548002138
2001,500,5.5250592000015635
2051,500,5.4124510480009755
2101,500,5.299093080000383
2151,500,5.188162371999804
2201,500,5.074709495999211
2251,500,4.9649416919986376
2301,500,4.854792435998062
2351,500,4.7426606439974766
2401,500,4.631396847996895
2451,500,4.517802519996303
2501,500,4.403656555995706
2551,500,4.2876731479951005
2601,500,4.177387163994524
2651,500,4.062996475993927
2701,499.7800000000002,3.9497352359936455
2751,499.28000000000065,3.8392594359937506
2801,498.7800000000011,3.7261581959938574
2851,498.28000000000156,3.615808939993963
2901,492.5969474001748,3.6037186316279795
2951,486.4857614736939,3.6021684095279856
3001,480.6373979919518,3.605281071427988
3051,475.092392865743,3.6067777413279924
3101,470.6477746383415,3.599964635228005
3151,466.3891599906903,3.602464209128008
3201,462.33362354356956,3.600475807028015
3251,458.34706315375195,3.6030321089280175
3301,454.4081949515792,3.603557510828023
3351,450.521102373198,3.60246692072803
3401,446.65666579585354,3.603303958628034
3451,442.846916631332,3.6026915485280404
3501,439.07992318251223,3.6026689544280455
3551,435.3407678471538,3.6057648883280486
3601,431.63749798370395,3.604977570228055
3651,427.9626996722905,3.604683340128061
3701,424.32207606971474,3.6067614620280644
3751,420.8272704838995,3.602917067928074
3801,417.3671307907085,3.5999406698280825
3851,413.93850248656133,3.6011675237280865
3901,410.53321137857347,3.6014380176280922
3951,407.1903147556713,3.6033412315280957
4001,403.9023540345348,3.608842973428095
4051,400.71928725898226,3.6065912993281026
4101,397.5530666707383,3.608056333228107
4151,394.4848109029394,3.61048427112811
4201,391.4461807556208,3.6079376890281183
4251,388.4270428761609,3.6103339909281216
4301,385.5311365611449,3.6102863048281275
4351,382.8223714255679,3.6127542427281307
4401,380.13186217379314,3.6154770886281336
4451,377.4401971220199,3.6146014065281404
4501,374.77028662218055,3.6195049684281413
4551,372.0765643055767,3.622021270328144
4601,369.4534064311808,3.624394300228147
4651,366.87043874448756,3.6263607861281506
4701,364.25953998540024,3.627086188028155
4751,361.6737479922118,3.628877765928159
4801,360.0460227103232,3.578334639760148
4851,356.64571983613934,3.5655267438570677
4901,353.43120544073236,3.554701383953985
4951,350.26457589801777,3.5419102160509044
5001,347.09386430722407,3.5282594161478245
5051,343.937215730091,3.5139238922447453
5101,340.77829947464875,3.503233440341663
5151,337.6408621052366,3.489279368438584
5201,334.51476498613334,3.4788605525355005
5251,331.4113878641589,3.46526648063242
5301,328.3017512290816,3.4510342287293407
5351,325.24930330610636,3.439939052826258
5401,322.389547865408,3.4249188049231796
5451,319.5820810440723,3.4088491090201014
5501,316.75926851784743,3.3931525011170236
5551,313.97687758519106,3.3790253412139433
5601,311.2056440057642,3.365526177310863
5651,308.42903032346595,3.3482935774077864
5701,305.66221009715764,3.336943493504704
5751,302.90665721442315,3.3235625096016244
5801,300.2049004775962,3.3098149816985454
5851,297.60472014181005,3.296140909795465
5901,295.0292233952369,3.285848637892382
5951,292.4904836720979,3.2728025619893018
6001,289.93773240149756,3.2656371820862167
6051,287.39300540278947,3.250353662183139
6101,284.84078023211816,3.2372043142800586
6151,282.32978747220665,3.2260273183769774
6201,279.82694569014564,3.2157499544738952
6251,277.3381272034988,3.2051645945708116
6301,274.850985722414,3.1923166986677316
6351,272.35386834106527,3.1821295187646474
6401,269.88353658780073,3.1743863268615606
6451,267.40233625141883,3.1614351589584806
6501,264.8935330778439,3.1490338070553996
6551,262.40888068981656,3.1365691831523184
6601,259.936296745821,3.125019099249237
6651,257.47970703345095,3.1134141073461548
6701,254.9972443279654,3.103981467443071
6751,252.50956442358438,3.0891761275399925
6801,250.07125682938525,3.0804765756369075
6851,247.62049321949226,3.070335939733824
6901,245.1425047230789,3.06049857583074
6951,242.68919951432952,3.0474841359276597
7001,240.2273702881375,3.036517324024576
7051,237.73810400784743,3.017397096121502
7101,235.2787312824757,3.0026633922184236
7151,232.82412540658947,2.9926194843153393
7201,230.37158172796748,2.982891936412256
7251,227.9046665921713,2.974748744509171
7301,225.44764624839866,2.963358660606089
7351,223.0051825879445,2.949946040703009
7401,220.55260767692215,2.936828328799929
7451,218.10468998470733,2.9253015168968477
7501,215.65876978663067,2.914579428993765
7551,213.23864744355157,2.9032758890906836
7601,211.4365687282173,2.8475944609765054
7651,208.75775748436786,2.867781805077119
7701,206.1845340808995,2.887825877177733
7751,203.75946133783427,2.909669213278345
7801,201.37379620183884,2.9272692973789614
7851,199.02205990854662,2.946350465479576
7901,197.58524124502628,2.908907038011941
7951,194.7570586126497,2.8986547661088577
8001,192.35028298140386,2.884749058205778
8051,189.9539329022554,2.8750298743026947
8101,187.58951771360938,2.86671177439961
8151,186.1979683496474,2.7989343996913094
8201,183.2844989529357,2.818727422238014
8251,180.91653864681177,2.8451509567847117
8301,178.5588496553026,2.869448683331412
8351,176.19755142619175,2.8889951618781167
8401,173.8547843976956,2.9147656084248155
8451,171.53827896826797,2.940616054971514
8501,169.22335924318472,2.9599308975182193
8551,166.87667414888992,2.980511916064923
8601,164.53326851326273,2.9981242226116294
8651,162.22632868985022,3.022860129158329
8701,159.8950834108018,3.047652763705028
8751,157.58545853384487,3.0740595702517264
8801,155.2870826748738,3.096511488798428
8851,153.0411548868655,3.122385207345127
8901,150.79648937292518,3.145894937891828
8951,148.53346624775088,3.1675821324385307
9001,146.27414251226452,3.190520594985231
9051,144.01472881600432,3.2149783215319307
9101,141.75122003850575,3.2339284400786354
9151,139.47461682291296,3.2603519746253333
9201,137.20627741838007,3.284856245172034
9251,134.93234281482427,3.3076830717187344
9301,132.6496051834313,3.327301186265439
9351,130.39320535579773,3.3508909168121397
9401,128.1517591591954,3.3732879273588408
9451,125.91819754876666,3.3948318499055437
9501,123.66603981409975,3.4140666924522494
9551,121.40224117301105,3.4360487949989515
9601,119.15236692485449,3.4579676255456535
9651,116.90200552142866,3.4774657400923585
9701,114.67582381311858,3.5004023826390602
9751,112.40823784615404,3.5154190651857697
9801,110.17607003887827,3.5393204317324694
9851,107.9248330063774,3.5643828822791686
9901,105.6646688742763,3.586738072825871
9951,103.58078097227393,3.5983391202888453
