time,mc energy,min energy
1,500,9.998219744000012
51,500,9.907271880000629
101,500,9.816934924001242
151,500,9.727312252001848
201,500,9.640089056002441
251,500,9.551964044003043
301,500,9.45942345600367
351,500,9.372910388004255
401,500,9.28098486400488
451,500,9.194065044005471
501,500,9.10724860000606
551,500,9.01756255200667
601,500,8.926587156007288
651,500,8.838262144007889
701,500,8.746779216008507
751,500,8.658066672009108
801,500,8.5707193200097
851,500,8.481280024010303
901,500,8.391018912010916
951,500,8.301899616011521
1001,500,8.214101356012117
1051,500,8.12341686801273
1101,500,8.035506920013328
1151,500,7.9471060640133055
1201,500,7.857775860012859
1251,500,7.769370848012417
1301,500,7.68199180801198
1351,500,7.590668880011523
1401,500,7.5033656840110865
1451,500,7.412310288010631
1501,500,7.3223967080101815
1551,500,7.231109624009725
1601,500,7.1429279880092835
1651,500,7.055660636008847
1701,500,6.971431200008426
1751,500,6.88033580400797
1801,500,6.792434168007531
1851,500,6.705046816007093
1901,500,6.61430726400664
1951,500,6.526692380006201
2001,500,6.437577240005756
2051,500,6.3486896320053114
2101,500,6.256121512004849
2151,500,6.166578840004401
2201,500,6.077990452003958
2251,500,5.985338176003494
2301,500,5.896709788003051
2351,500,5.809054904002612
2401,500,5.719899764002166
2451,500,5.6297586520017155
2501,500,5.541924548001276
2551,500,5.45279694000083
2601,500,5.364994524000391
2651,500,5.277815483999955
2701,500,5.187322683999502
2751,500,5.098203387999057
2801,500,5.008584871998608
2851,500,4.9204790799981675
2901,500,4.831227315997721
2951,500,4.741513735997272
3001,500,4.653987163996835
3051,500,4.5625567039963775
3101,500,4.472826499995929
3151,500,4.381878635995474
3201,500,4.293581155995032
3251,500,4.2017356319945725
3301,500,4.109881795994113
3351,500,4.018207179993654
3401,499.61000000000035,3.9300296999936206
3451,499.1100000000008,3.8423072839936925
3501,498.61000000000126,3.755379151993764
3551,497.974574349269,3.669578421532006
3601,494.28925305433364,3.671516767986291
3651,490.76019479726943,3.6725449864405766
3701,487.3657542662656,3.6180851582802753
3751,484.127606248395,3.5587137911431244
3801,480.95763027281686,3.501586980005965
3851,477.84580184354115,3.4412240248688177
3901,474.792351906385,3.3814350017316683
3951,471.7821905405655,3.3204255625945236
4001,468.83121598289404,3.2595975034573783
4051,466.68740638989476,3.190565666604225
4101,465.04411638522566,3.338783341487066
4151,461.29848960655465,3.5650526956874273
4201,457.5796114219038,3.5470041193276223
4251,455.11208669625375,3.5046363103045692
4301,453.75872519881426,3.4487217032432658
4351,450.8975799940278,3.4424528676510677
4401,448.0358272989058,3.437317536058869
4451,445.2010455470807,3.435515184466668
4501,443.71931266734174,3.382869685446142
4551,441.4118821072972,3.334456670844683
4601,437.80258217909784,3.319281854484876
4651,434.6895747500411,3.3016524981250703
4701,431.7222313027973,3.2822345737652667
4751,429.7813700292915,3.2358706272111855
4801,428.54674053528004,3.169750714470764
4851,427.21852603623665,3.1027105249472617
4901,425.47752507248816,3.04739826460894
4951,422.7030757842233,3.0245730709333722
5001,419.4610471402983,3.0181593675099307
5051,416.2376752273956,3.01305007608649
5101,413.3473693083593,3.007965720663047
5151,411.04901199753203,2.9979515052396084
5201,408.82025756980596,2.994287405816166
5251,406.6031657992441,2.9851433183927267
5301,404.405564668904,2.975643386969289
5351,402.2334031196458,2.969373059545848
5401,400.05831894953667,2.9634061081224066
5451,397.90360276114757,2.958353440698964
5501,395.7653025833572,2.950534545275524
5551,393.6325751066293,2.9441208418520826
5601,391.50404268990184,2.93820635842864
5651,389.37870595772137,2.9323069390051995
5701,387.33657195088614,2.923417915581761
5751,385.37438740186303,2.9184369361583187
5801,383.41694000655326,2.9121790767348767
5851,381.5046150550953,2.9102760133114316
5901,379.59258349512044,2.9067360698879883
5951,377.66283171278417,2.8970486064645504
6001,375.74434306539735,2.891496719041109
6051,373.8244050195495,2.884998859617668
6101,371.9094420467247,2.876600744194229
6151,370.00765789893364,2.870981324770787
6201,368.10220218718223,2.8652060613473456
6251,366.20594570508143,2.859742485923903
6301,364.2929653643345,2.8500550225004653
6351,362.39353951812933,2.8440397590770248
6401,360.4779677249685,2.833861387653587
6451,358.5772844596162,2.8243697682301487
6501,356.70168861365323,2.819788788806705
6551,354.89075326176885,2.815869625383262
6601,353.0946299796136,2.812637213959818
6651,351.2682811099982,2.800171054536383
6701,349.5510328188722,2.7871426266206702
6751,347.7589021588381,2.7693823095228023
6801,345.9787161715917,2.7542723764249324
6851,344.1988915952892,2.74032088332706
6901,342.7016523240636,2.697809451476651
6951,341.213089848541,2.6535990546964334
7001,339.7073860611444,2.617304045145134
7051,338.3928318479875,2.56873699590174
7101,337.01719699401633,2.520125083955614
7151,335.59668379626225,2.47451566193501
7201,334.44137139911425,2.4196576566961157
7251,333.03602237579673,2.3684045826504514
7301,330.67278302417344,2.390926761477523
7351,328.32035789876045,2.4071222003046
7401,325.98181118861794,2.4203680351316783
7451,323.78961709864916,2.4394455459587525
7501,321.6434952917746,2.457206176785827
7551,319.5011238656153,2.4699044796129073
7601,317.36586305333384,2.4867825144399833
7651,315.2313168539191,2.505440805267058
7701,313.11044285043863,2.5257676640941313
