time,mc energy,min energy
1,500,9.998254839999996
51,500,9.906209819999777
101,500,9.820492859999574
151,500,9.733837339999369
201,500,9.642810879999152
251,500,9.555766079998946
301,500,9.469728499998743
351,500,9.381311119998532
401,500,9.293557039998324
451,500,9.20699883999812
501,500,9.119519399997913
551,500,9.030930059997702
601,500,8.943221959997494
651,500,8.854649939997284
701,500,8.761174399997062
751,500,8.67170381999685
801,500,8.582485199996638
851,500,8.494101839996429
901,500,8.406662399996222
951,500,8.315927279996007
1001,500,8.230444959995804
1051,500,8.143165519995598
1101,500,8.056830619995393
1151,500,7.967829319995182
1201,500,7.875618319994963
1251,500,7.787726919994755
1301,500,7.697489739994541
1351,500,7.610307619994336
1401,500,7.523692099994131
1451,500,7.437202559993926
1501,500,7.3474573399937135
1551,500,7.2579413999935
1601,500,7.171017219993294
1651,500,7.081506639993082
1701,500,6.9918014199928695
1751,500,6.901409599992656
1801,500,6.81466273999245
1851,500,6.726525359992241
1901,500,6.637684059992031
1951,500,6.550113279991823
2001,500,6.463543739991618
2051,500,6.379428639991419
2101,500,6.290261359991208
2151,500,6.204584399991004
2201,500,6.117150319990799
2251,500,6.0319139799905965
2301,500,5.942443399990385
2351,500,5.852904159990173
2401,500,5.762644299989958
2451,500,5.672779079989745
2501,500,5.583903759989534
2551,500,5.4963843199893265
2601,500,5.411371279989124
2651,500,5.324996379988919
2701,500,5.238449519988714
2751,500,5.1510673999885075
2801,500,5.06723827998831
2851,500,4.975988519988093
2901,500,4.884927419987877
2951,500,4.792807759987658
3001,500,4.705345639987451
3051,500,4.613391959987233
3101,500,4.524407979987021
3151,500,4.431962339986802
3201,500,4.344202279986595
3251,500,4.255034999986384
3301,500,4.169272059986181
3351,500,4.077862299985963
3401,499.95000000000005,3.9896622399858197
3451,499.4500000000005,3.898361139986191
3501,498.95000000000095,3.8111963399865454
3551,498.4500000000014,3.7210904999869117
3601,497.08115002018644,3.6473797991618637
3651,489.4347823527837,3.6497381256172905
3701,482.53210856945975,3.6495100520727277
3751,476.63154102183074,3.6528696185281504
3801,471.0739346088494,3.656692484983571
3851,465.72972595042114,3.6576089514390038
3901,460.49993695296445,3.658393457894437
3951,455.4529917625291,3.6632922043498533
4001,450.5625741238189,3.663493410805289
4051,445.80217333790046,3.6635972972607247
4101,441.43335677330657,3.666086963716151
4151,438.04811055969424,3.623583218709255
4201,432.61576381081375,3.6189594877399283
4251,430.54654173095315,3.5656256057520075
4301,426.7085568637832,3.5639934818403174
4351,423.93159373907685,3.536607031824007
4401,422.1425116136027,3.4704035184764153
4451,418.54268344523143,3.4646070188154403
4501,415.10371403797285,3.461983455683561
4551,413.71930028055453,3.385518911174498
4601,410.6612524479561,3.3547354564357765
4651,407.23764190249943,3.340789408012275
4701,403.83230303672366,3.3249328395887816
4751,400.8850081850465,3.303014474744611
4801,397.47186754061164,3.2689728352999747
4851,392.9038678459505,3.2635547678812107
4901,388.36442945318134,3.2581993804624463
4951,384.092128110829,3.2519627530436854
5001,380.0315482247894,3.2482671656249145
5051,376.0279922613893,3.244382298206144
5101,372.07139721959913,3.2388782507873803
5151,368.12944666997623,3.230993783368626
5201,364.2215114825105,3.225111795949864
5251,360.35598878646624,3.2171133085311103
5301,356.57280817164775,3.211775241112346
5351,352.81692549101695,3.2059565536935835
5401,349.14264183084885,3.2004925062748195
5451,345.5664420859666,3.196842278856048
5501,342.1396240002393,3.1938213314372743
5551,338.7255676999462,3.1886032640185094
5601,335.2955819130519,3.185679636599735
5651,331.88955650526464,3.181686109180965
5701,328.5155464836745,3.178510521762192
5751,325.2323640040274,3.1721825543434314
5801,321.9486998951392,3.168069026924662
5851,318.7212400379698,3.1622389995058997
5901,315.46095241141114,3.1546924720871443
5951,312.28995466940853,3.1498923446683778
6001,309.22845622319494,3.1469000572496038
6051,306.41908391266105,3.142820549830834
6101,303.5999340893019,3.1377571224120686
6151,300.76038195039126,3.1272468749933253
6201,297.97238181235497,3.1256964475745455
6251,295.1612256230227,3.1211996201557777
6301,292.3635239095461,3.11663949273701
6351,289.6134266384453,3.11268596531824
6401,286.88654172964897,3.1085610978994707
6451,284.2031715804243,3.1058780904806955
6501,281.51745389395904,3.099350123061936
6551,278.82295219757464,3.0932567956431747
6601,276.1607820847525,3.0863568682244167
6651,273.5143027251672,3.0816540608056497
6701,270.896105286037,3.0809102333868665
6751,268.2734884085215,3.074353605968107
6801,265.6667140183255,3.0675736785493486
6851,263.07712907864084,3.0643980911305753
6901,260.49199464274926,3.057286203711818
6951,257.9576161010469,3.053795976293046
7001,255.40163528662782,3.0517135888742684
7051,252.8445153445808,3.045620261455507
7101,250.28930252273835,3.041672714036737
7151,247.7572663575428,3.036489286617972
7201,245.22122983173438,3.030023999199212
7251,242.7203059801377,3.0284335717804325
7301,240.2152529456535,3.0261105643616557
7351,237.70946384577002,3.0177687769429036
7401,235.26362886112096,3.012739369524138
7451,232.8299129771035,3.008019242105371
7501,230.3853859700682,3.0019085946866095
7551,227.97611540657175,2.9991622872678345
7601,225.5350188026729,2.9946308198490668
7651,223.11711748408362,2.992039152430291
7701,220.7041625623162,2.986380465011528
7751,218.25977995651905,2.9783819775927745
7801,215.84303461175423,2.972597930174012
7851,213.4262730691187,2.9660406827552523
7901,211.02874155954157,2.960410655336489
7951,208.61880183078873,2.9540940279177286
8001,206.23381561839156,2.9474287404989696
8051,203.815136227224,2.941186753080209
8101,201.42023436514825,2.935494045661446
8151,199.00959549079624,2.931305878242677
8201,196.5990927751688,2.9320612308238876
8251,194.22362597034493,2.9261625434051255
8301,191.82046672655898,2.92354221598635
8351,189.40377640139815,2.9204699285675764
8401,187.03094618999867,2.9176722811488016
8451,184.68698896349636,2.915401233730025
8501,183.21785423580425,2.883583933159292
8551,179.07943497578796,2.8976752582975234
8601,175.31112330354898,2.8924379275792163
8651,171.58052265079183,2.890156372860896
8701,167.86086876961596,2.888348894142574
8751,164.1505137607334,2.8817439394242728
8801,160.64191578742668,2.8792126487059537
8851,157.19964542971013,2.8728622979876515
8901,153.74585673885267,2.865677871269353
8951,150.2963011535784,2.8571209525510604
9001,146.8382259549222,2.8522787538327514
9051,143.39725419599407,2.848738783114437
9101,139.9731443903609,2.8426430363961335
9151,136.53903081356884,2.8350694016778366
9201,133.10250412761198,2.8340959989595107
9251,129.72427152419414,2.829018668241203
9301,126.85913583397875,2.8202022775229114
9351,124.10373939132747,2.817286646804594
9401,121.34332287728334,2.8139612800862785
9451,118.59236003325132,2.806028701367983
9501,115.80268447361674,2.7979312546496886
9551,113.02649192970875,2.793483131931378
9601,110.29402678109702,2.7919799932130545
9651,107.56812811760446,2.788635154494739
9701,104.81492829813519,2.7843616357764276
9751,102.09239890646604,2.7757501130581352
9801,99.35869394537205,2.7691051583398343
9851,96.61493517325971,2.762964543621531
9901,93.87063570751256,2.7571282689032266
9951,91.15246412649302,2.750808182184924
10001,88.4673286167524,2.74263560346663
10051,85.7397484116398,2.7399297087483117
10101,83.9790335887608,2.709425274371814
10151,80.13541781422268,2.764328457457326
10201,76.22303584612966,2.8290940617900153
10251,72.39269175047103,2.8907704981227194
10301,68.56006485204624,2.953340982455419
10351,64.72873180877795,3.016512994788116
10401,60.90761820865394,3.079466991120814
10451,57.148848696042705,3.1408399154535194
10501,53.818942169069764,3.203404903786219
10551,50.47766879051191,3.268205012118908
10601,47.19354951742789,3.330735496451608
10651,43.893964727488836,3.3931114767843087
10701,40.600698311358755,3.456432497117005
10751,37.316151821702945,3.5190719894497042
10801,34.03950485553658,3.582903545782398
10851,30.705395943005975,3.6432044061151085
10901,27.442111902501217,3.7069324504478027
10951,24.15552582067499,3.7676858307805112
11001,20.887399945617695,3.832158915113202
11051,17.58858163398765,3.895657951445897
11101,14.318497595801265,3.958228435778597
11151,11.058558645171642,4.018180993186096
11201,9.61818233907652,3.985530700162997
11251,9.118182339076531,3.949679011503925
11301,228.83818233907652,3.894137499504192
11351,499.9100000000001,3.8401205715044515
11401,499.41000000000054,3.784464555504719
11451,498.910000000001,3.731610683504973
11501,498.41000000000145,3.6767397075052366
11551,494.14008911479584,3.655241139089334
11601,490.10698551173107,3.641607205017597
11651,486.2767883221167,3.628403806945858
11701,482.5424779330465,3.6178990408741063
11751,478.85671946827256,3.605991218802361
11801,475.2168162852107,3.5979576047305972
11851,471.61663284237653,3.5884849026588403
11901,468.0418129458446,3.575161504587102
11951,464.58521594586745,3.5620326105153626
12001,461.4667241246142,3.5471501244436316
12051,460.39681297950204,3.505111380305165
12101,455.81371440669665,3.730318849529793
12151,451.30963667716225,3.969437906321953
12201,447.0227855087694,4.208247955113533
12251,442.9781229739874,4.450112667905048
12301,438.9378744361218,4.688739204696539
12351,435.40523179586046,4.929326357488044
12401,432.3102648669075,5.077480408977508
12451,429.2148690999097,5.189449906396438
12501,426.1400655485767,5.299412831815362
12551,423.06565328961517,5.4101621052342885
12601,420.00706365147835,5.521453962653217
12651,416.967316521345,5.631831944072142
12701,413.9015660816254,5.744045205491073
12751,411.2739081284875,5.832531188631332
12801,411.2739081284875,5.7881174486312235
12851,411.2739081284875,5.743739944631115
12901,411.2739081284875,5.698812328631006
12951,411.2739081284875,5.654351060630898
13001,411.2739081284875,5.608549568630786
13051,411.2739081284875,5.561611616630672
13101,411.2739081284875,5.51568259663056
13151,411.2739081284875,5.469829812630449
13201,411.2739081284875,5.424974668630341
13251,411.2739081284875,5.382906320630238
13301,411.2739081284875,5.339526456630133
13351,411.2739081284875,5.298105636630034
13401,411.2739081284875,5.253851896629926
13451,411.2739081284875,5.21056332462982
13501,411.2739081284875,5.165544416629712
13551,411.2739081284875,5.1196516326296
13601,411.2739081284875,5.074345196629491
13651,411.2739081284875,5.033645780629392
13701,411.2739081284875,4.990779792629287
13751,411.2739081284875,4.947774984629183
