[500, 0, 300, 500, (0.0, 0.0), 8.887428952008062, 0.0]
[1000, 0, 300, 500, (0.0, 0.0), 7.7497714800131705, 0.0]
[1500, 0, 300, 500, (0.0, 0.0), 6.6270364840073075, 0.0]
[2000, 0, 300, 500, (0.0, 0.0), 5.508730916001467, 0.0]
[2500, 0, 300, 500, (0.0, 0.0), 4.3885962679956165, 0.0]
[500, 0, 300, 500, (0.0, 0.0), 8.87828099600812, 0.0]
[1000, 0, 300, 500, (0.0, 0.0), 7.762852872013249, 0.0]
[1500, 0, 300, 500, (0.0, 0.0), 6.639766240007384, 0.0]
[2000, 0, 300, 500, (0.0, 0.0), 5.509014556001478, 0.0]
[2500, 0, 300, 500, (0.0, 0.0), 4.390387903995637, 0.0]
[500, 0, 300, 500, (0.0, 0.0), 8.885971140008069, 0.0]
[1000, 0, 300, 500, (0.0, 0.0), 7.757307084013222, 0.0]
[1500, 0, 300, 500, (0.0, 0.0), 6.642776772007402, 0.0]
[2000, 0, 300, 500, (0.0, 0.0), 5.513472716001504, 0.0]
[2500, 0, 300, 500, (0.0, 0.0), 4.379090867995579, 0.0]
[3000, 0, 300, 480.03358110664885, (570, 500), 3.5975099528377497, 0.000149055383529411]
[3500, 0, 300, 437.76821418025304, (425, 500), 3.498344356424225, 0.00014876395633986865]
[4000, 0, 300, 409.1426735161529, (429, 500), 3.1786424821993866, 0.00015018247006535893]
[4500, 0, 300, 375.64742490000873, (500, 548), 3.0247032936963394, 0.00015398235581699272]
[5000, 0, 300, 346.5290026733093, (500, 548), 2.937491648575086, 0.00015086165699346326]
[5500, 0, 300, 319.33530532850136, (500, 548), 2.855334523453828, 0.00014976143764705807]
[6000, 0, 300, 293.30300657941365, (500, 548), 2.7749068463325663, 0.00015244101699346348]
[6500, 0, 300, 268.1600709286184, (500, 548), 2.6926446292113093, 0.00014997737228758106]
[7000, 0, 300, 244.66472479803235, (500, 548), 2.615154028090045, 0.00014972435843137175]
[7500, 0, 300, 221.473514555358, (500, 548), 2.5329252669687867, 0.00015479274326797332]
[8000, 0, 300, 198.52802174055122, (500, 548), 2.436967485847541, 0.00015192658692810395]
[8500, 0, 300, 175.8870526558436, (500, 548), 2.3729175407262657, 0.00014982247320261373]
[9000, 0, 300, 153.4094852166623, (500, 548), 2.298082195605001, 0.00015062227503267903]
[9500, 0, 300, 130.9040557647835, (500, 548), 2.2174879744837392, 0.0001504330590849666]
[10000, 0, 300, 108.46899293376639, (500, 548), 2.1534267613624607, 0.00014944971372548953]
[10500, 0, 300, 86.22821785920797, (500, 548), 2.0854535642411887, 0.0001525405372549014]
[11000, 0, 300, 64.07694002845834, (500, 548), 2.011239671119923, 0.0001500913652287576]
[11500, 0, 300, 41.85860895059071, (588, 500), 1.7206973985256806, 0.00015339212078431305]
[12000, 0, 300, 19.85904381332587, (588, 500), 1.5143535832748198, 0.00015284602692810373]
[12500, 0, 300, 499.3400000000006, (198, 198), 0.8037975707397207, 0.00015003126352941106]
[13000, 0, 300, 471.9985694963117, (405, 500), 0.5574073291251392, 0.00014748870954248307]
[13500, 0, 300, 445.88944917157147, (566, 500), 0.547222997152567, 0.000148935663790849]
[14000, 0, 300, 422.83508319774637, (500, 545), 0.44906023257239003, 0.00015508069437908422]
[14500, 0, 300, 399.96523095696256, (400, 500), 0.36291656627966884, 0.0001513040517647052]
[15000, 0, 300, 376.4956071881525, (500, 567), 0.07517388382286756, 0.00015106084653594706]
[15084, 1, 300, 372.8279162170505, (500, 567), 4.7330287122080055, 0.00015097512967320202]
[15500, 1, 299, 354.8006162083685, (500, 567), 4.603920750400636, 0.00015097512967320202]
[16000, 1, 299, 333.31535076623874, (500, 567), 4.447559038584527, 0.00015097512967320202]
[16500, 1, 299, 308.8575174870354, (381, 500), 4.419271042234593, 0.00015097512967320202]
[17000, 1, 299, 285.4289575690432, (500, 567), 4.335327397438191, 0.00015097512967320202]
[17500, 1, 299, 263.41203015186795, (500, 567), 4.188571985622086, 0.00015097512967320202]
[18000, 1, 299, 241.75278451087618, (500, 567), 4.032055673805976, 0.00015097512967320202]
[18500, 1, 299, 220.03557850237908, (500, 567), 3.874326361991017, 0.00015065724627450923]
[19000, 1, 299, 198.6854371535289, (500, 567), 3.7168262501763514, 0.0001516014951633982]
[19500, 1, 299, 177.3640238672233, (500, 567), 3.56251433836167, 0.00015138811869280986]
[20000, 1, 299, 153.79606931721779, (451, 500), 3.4408850729611453, 0.00015246149934640461]
[20500, 1, 299, 129.66366260294595, (451, 500), 3.378416265948424, 0.00015277355372548954]
[21000, 1, 299, 106.18192769463718, (451, 500), 3.317676758935693, 0.0001493046470588229]
[21500, 1, 299, 83.16891966848083, (451, 500), 3.2511883519229916, 0.00015240407320261378]
[22000, 1, 299, 61.23479437713557, (451, 500), 3.1920299449102534, 0.0001525128386928098]
[22500, 1, 299, 39.05960062719963, (451, 500), 3.129550337897532, 0.000153232050196078]
[23000, 1, 299, 16.98762496725125, (451, 500), 3.0678199308848066, 0.00014930785882352873]
[23500, 1, 299, 498.4400000000014, (468, 468), 2.8493132966417294, 0.00014978807058823478]
[24000, 1, 299, 470.1605910905735, (500, 567), 2.674970727770659, 0.00015278748183006468]
[24500, 1, 299, 447.4490270312411, (500, 567), 2.523286515955964, 0.00015123167346405185]
[25000, 1, 299, 425.2947468876353, (500, 567), 2.363302504141311, 0.00015571174771241762]
[25500, 1, 299, 403.31347755932165, (500, 567), 2.2104933923266215, 0.00015320085568627394]
[26000, 1, 299, 381.54913043247245, (500, 567), 2.047411980511984, 0.0001502035362091497]
[26500, 1, 299, 360.03022129112884, (500, 567), 1.8956639686962242, 0.00015252146248365958]
[27000, 1, 299, 338.35247469520556, (500, 567), 1.734498856879964, 0.00015394909960784252]
[27500, 1, 299, 315.9487142529304, (500, 422), 1.6104141705077837, 0.00015076128026143728]
[28000, 1, 299, 292.5712075903792, (500, 422), 1.553807436524363, 0.00014997609673202562]
[28500, 1, 299, 270.4603682198411, (500, 422), 1.4921416025409386, 0.00014958300549019544]
[29000, 1, 299, 248.33344315868737, (500, 422), 1.4323093685575154, 0.00015254016470588166]
[29500, 1, 299, 224.38778268715254, (500, 532), 1.318409212596117, 0.00015490740235294057]
[30000, 1, 299, 200.529043574428, (500, 532), 1.1830223424566482, 0.00014776912235294054]
[30500, 1, 299, 177.65295571825544, (500, 532), 1.0438904723171765, 0.00015162109594771186]
[31000, 1, 299, 155.22831450426784, (500, 532), 0.906240802177706, 0.00015273413333333265]
[31500, 1, 299, 132.8878981073624, (500, 453), 0.7718169476849468, 0.00015114976941176398]
[32000, 1, 299, 110.11257386295154, (500, 453), 0.6823789336240682, 0.0001516229453594766]
[32500, 1, 299, 86.91705354908854, (468, 500), 0.5959727155726818, 0.0001476730222222217]
[33000, 1, 299, 64.1032994928518, (468, 500), 0.5152240736520118, 0.00015475142248365945]
[33500, 1, 299, 41.6846919908218, (468, 500), 0.4327748317315307, 0.00015142621568627385]
[34000, 1, 299, 19.64960799508517, (500, 422), 0.3535222458762257, 0.0001491182661437902]
[34500, 1, 299, 498.97000000000094, (309, 309), 0.1559838591275284, 0.0001532154203921561]
[35000, 1, 299, 471.660632200834, (500, 422), 0.0653319225793151, 0.00014694472235294052]
[35373, 2, 299, 454.8045170460589, (500, 422), 4.419592255515588, 0.0001538760541176464]
[35500, 2, 273, 449.7540839002997, (423, 452), 4.523195255761772, 0.0001538760541176464]
[36000, 2, 273, 428.1005623358807, (500, 422), 4.76279335225545, 0.0001538760541176464]
[36500, 2, 273, 407.03621587399425, (500, 422), 4.660466651280677, 0.0001538760541176464]
[37000, 2, 273, 386.24668319648214, (500, 422), 4.558968566305909, 0.0001538760541176464]
[37500, 2, 273, 365.82135035448357, (359, 500), 4.455623023212532, 0.0001538760541176464]
[38000, 2, 273, 343.6271401560416, (500, 422), 4.3791499679460735, 0.0001538760541176464]
[38500, 2, 273, 322.8750467882076, (500, 422), 4.276411726971299, 0.0001538760541176464]
[39000, 2, 273, 302.99989393587555, (365, 476), 4.165420085411055, 0.0001538760541176464]
[39500, 2, 273, 281.29735147106817, (500, 422), 4.120035435610758, 0.0001538760541176464]
[40000, 2, 273, 261.17213284094237, (359, 500), 4.032308651162973, 0.0001538760541176464]
[40500, 2, 273, 240.90055679055322, (500, 422), 3.9338194474392614, 0.00013677036235294066]
[41000, 2, 273, 221.11727550462257, (500, 422), 3.8323387504656794, 0.0001360863667973851]
[41500, 2, 273, 201.18485783652588, (500, 422), 3.7319895934920932, 0.000138195484444444]
[42000, 2, 273, 181.30585057682143, (500, 422), 3.62541579651852, 0.00014080825228758112]
[42500, 2, 273, 161.33576769713136, (500, 422), 3.5209915515449453, 0.0001390444616993457]
[43000, 2, 273, 141.5694228093431, (500, 422), 3.4046476384339805, 0.0001398718844444439]
[43500, 2, 273, 122.02564981296936, (500, 422), 3.0874625875546635, 0.00013668519346405155]
[44000, 2, 273, 102.00873912305995, (437, 500), 2.8129560861025875, 0.00013776763294117575]
[44500, 2, 273, 79.9893711940814, (437, 500), 2.763848956046907, 0.00014218023450980328]
[45000, 2, 273, 58.628146524365434, (437, 500), 2.7105317139912337, 0.00013949227947712367]
[45500, 2, 273, 37.69557665405835, (437, 500), 2.6636121679355518, 0.00013980809830065318]
[46000, 2, 273, 17.300892764444736, (500, 424), 2.4262769351308484, 0.00014183171633986872]
[46500, 2, 273, 498.6700000000012, (399, 399), 1.8992618460000688, 0.00013822673019607803]
[47000, 2, 273, 470.5038857123087, (463, 500), 1.8850234578136726, 0.00013768617254901908]
[47500, 2, 273, 447.57332920273876, (463, 500), 1.9147354573111957, 0.000143169364183006]
[48000, 2, 273, 425.55873006654855, (463, 500), 1.9411275848087142, 0.00013714952156862692]
[48500, 2, 273, 403.7421687493855, (463, 500), 1.9691832003062353, 0.00013850090039215635]
