time,mc energy,min energy
1,500,9.996919652000022
51,500,9.841068448001153
101,500,9.69357356400222
151,500,9.540929252003325
201,500,9.390394020004415
251,500,9.241403144005494
301,500,9.094544620006555
351,500,8.942625032007657
401,500,8.791485076008751
451,500,8.642812380009827
501,500,8.48920516401094
551,500,8.341638644012008
601,500,8.190690324013103
651,500,8.03991509201419
701,500,7.887827140013893
751,500,7.737060272013105
801,500,7.583213056012301
851,500,7.433529092011519
901,500,7.284569852010741
951,500,7.138189508009977
1001,500,6.986946280009187
1051,500,6.831444892008375
1101,500,6.682152564007596
1151,500,6.532205328006812
1201,500,6.375764308005995
1251,500,6.224122900005203
1301,500,6.075521840004427
1351,500,5.929571312003665
1401,500,5.782004792002894
1451,500,5.630300112002102
1501,500,5.48052960400132
1551,500,5.333537992000553
1601,500,5.183559119999769
1651,500,5.034568243998991
1701,500,4.882002111998194
1751,500,4.735335223997428
1801,500,4.584879991996642
1851,500,4.434233123995855
1901,500,4.28205026399506
1951,500,4.134077199994287
2001,499.94000000000005,3.978982355993607
2051,499.4400000000005,3.827587491993751
2101,498.94000000000096,3.6764791719938947
2151,498.1879774700793,3.5308115333259225
2201,492.98595348979006,3.5035491319637266
2251,488.1828745833249,3.4650877118029073
2301,484.82774465960716,3.396918187830864
2351,479.20484564102514,3.382068983931511
2401,474.23148773658943,3.364440884032161
2451,469.9010630913518,3.3450618841328126
2501,465.6513286798405,3.325897792233464
2551,463.0154126718329,3.254462262693911
2601,460.1453213381411,3.1920705720816476
2651,456.28366162926824,3.1707434063092026
2701,452.57093314838806,3.1440119045367627
2751,448.9374864985609,3.118658214764321
2801,445.4883773414782,3.089227816991884
2851,442.20067196508114,3.064588667219443
2901,438.9320814732225,3.042361869446999
2951,435.68087809518227,3.012103475674563
3001,432.52170706264747,2.985237065902123
3051,429.5127455837304,2.9564579361296865
3101,426.55856083745266,2.9312940623572454
3151,423.61553442767973,2.906488368584804
3201,421.37470781219486,2.8458761321008317
3251,417.55920653284494,2.884240314431803
3301,415.2659436654619,2.834233757911166
3351,412.3230084933784,2.8180451390367605
3401,409.375884616114,2.7996208961623563
3451,406.4538602513277,2.7850649972879484
3501,403.5636932193172,2.7652945784135463
3551,400.6777689793071,2.744832891539144
3601,397.7982263438023,2.7249926566647407
3651,394.93257759256466,2.708454221790335
3701,392.07952951667085,2.6918841509159295
3751,389.2287908837757,2.6741446320415245
3801,386.41823262519614,2.6559269331671205
3851,383.6451779475876,2.6397783142927147
3901,380.89119652458857,2.6175889994183144
3951,378.1303539402921,2.5987349405439106
4001,375.3995631677833,2.580961965669507
4051,373.1225352284022,2.5340300809700143
4101,370.62166267072536,2.4793840192374748
4151,368.0421072972519,2.4401779543508777
4201,365.4220214039635,2.4199072384382383
4251,362.79933122749213,2.401564150525596
4301,360.19512894895104,2.3849254186129514
4351,357.59240498891904,2.3650128827003116
4401,354.97636298645915,2.347434518787668
4451,352.39098259553356,2.287026167573238
4501,349.7869041056294,2.2184670375382
4551,347.22912487036433,2.1457903235031637
4601,344.6694891734889,2.084975313468127
4651,342.12744010696684,2.0205371954330906
4701,339.57183340700095,1.951864033398049
4751,337.0170443724579,1.8870054713630062
4801,334.4571957238954,1.817205453327963
4851,331.91812895724615,1.7499306392929197
4901,329.5409994060266,1.6907368823641016
4951,326.9990726868893,1.644389952994413
5001,324.28006226823913,1.589915500999087
5051,321.6020720105577,1.5332620790446725
5101,318.95521385526473,1.476474181090258
5151,316.2946609572323,1.4237698351358439
5201,313.64704688309513,1.3676483491814293
5251,311.0231564572126,1.3114723872270149
5301,308.43135311751996,1.2567262652726006
5351,306.31264437357794,1.186321924868155
5401,301.9818861874763,1.1605063372180635
5451,297.59403464464145,1.1406523240331823
5501,293.16980687603973,1.1219021828483011
5551,288.7825952404772,1.0997349016634195
5601,284.36394148105546,1.0805898404785386
5651,279.95766369191404,1.0596864312936571
5701,276.8281321091932,1.0409192741087758
5751,273.7428644242735,1.0209997369238943
5801,270.66947983737583,1.0025985477390131
5851,267.61170991382943,0.9866280865541321
5901,264.5433274722306,0.969402261369251
5951,261.4778028485177,0.9477609481843696
6001,258.4493904499797,0.9290652829994883
6051,255.42112103370457,0.911576473814607
6101,252.36859277595184,0.8945651246297259
6151,249.3352489368701,0.8762039354448448
6201,246.308867249159,0.8552120182599632
6251,243.27356725944793,0.8338081650750817
6301,240.2410071774708,0.8152384678902003
6351,237.2037761638614,0.7927137267053186
6401,234.15525387227873,0.7679897495204369
6451,231.1301668752378,0.7466173883355554
6501,228.0805069324012,0.7246415991506738
6551,225.04507069916392,0.7084881539657928
6601,222.98981267394274,0.6532393670711629
6651,219.08241408312148,0.7090621959838509
6701,215.37732256643184,0.7692146567519001
6751,211.70571103504224,0.8315348615199495
6801,208.54413237628057,0.8896600222879983
6851,205.6149000258168,0.9458744550560475
6901,202.66851318134715,1.0023723158240965
6951,199.73393156338912,1.031431593599061
7001,196.7841992965133,1.0094493384279994
7051,193.83435915415853,0.9824221552570129
7101,190.88760305759607,0.9535458200860649
7151,187.94909664960974,0.9309851329151171
7201,184.98121907560449,0.9053004777441694
7251,182.02006485166663,0.8802444945732213
7301,179.08525208363045,0.8557085114022737
7351,176.1684294728833,0.832241200231326
7401,173.2281545012845,0.808205697060378
7451,170.29330931811887,0.7814585138894302
7501,167.35404360693798,0.7561061467184824
7551,164.43396893572282,0.7360089475475345
7601,161.52759870376698,0.7085612843765868
7651,158.6612875337667,0.684441685205639
7701,155.79228751314994,0.6599538940346911
7751,152.91580622868568,0.6363265828637432
7801,150.07733223779354,0.6088450636927952
7851,147.2447356847968,0.5873530485218473
7901,144.42879242788928,0.5651226013508994
7951,141.60124625690833,0.5366144581799515
8001,138.7708380503908,0.5108938990090036
8051,135.9309519320314,0.4848071958380567
8101,133.09264745364885,0.46392542066711046
8151,130.25524407370858,0.43878329349616424
8201,127.42314548582785,0.4108474383252179
8251,124.59540630271842,0.38406230315427164
8301,121.77345867449995,0.36014475198332535
8351,118.94494593291493,0.33393190481237905
8401,116.12438727090041,0.312856273641433
8451,113.31079016525281,0.2908319704704868
8501,110.49654808229569,0.26380273929954057
8551,107.64249057751215,0.23972518812859409
8601,104.80244589906583,0.21322824495764697
8651,101.98188064756607,0.18762973378669992
8701,99.15140401086565,0.15969797461575277
8751,96.32403722807464,0.1331651274448056
8801,93.53034389133676,0.1028078322738582
8851,90.75871447229794,0.07763184910291086
8901,88.01439033803676,0.0499441859319636
8951,85.24170141228743,0.02532820276101776
8961,84.67660742536157,1.6561861235109603
