[500, 0, 300, 500, (0.0, 0.0), 8.120550316013604, 0.0]
[1000, 0, 300, 500, (0.0, 0.0), 6.247377688005322, 0.0]
[1500, 0, 300, 500, (0.0, 0.0), 4.382480295995583, 0.0]
[2000, 0, 300, 467.94847026706566, (490, 447), 4.865152154090465, 0.000255311881830063]
[2500, 0, 300, 425.4693023665024, (490, 447), 4.414492344779353, 0.000255311881830063]
[3000, 0, 300, 387.23872130621623, (513, 552), 4.815953637214129, 0.0002511247143058166]
[3500, 0, 300, 348.50040316534694, (513, 552), 5.381740161720347, 0.0002511247143058166]
[4000, 0, 300, 313.8969747068127, (513, 552), 5.033951089740589, 0.0002511247143058166]
[4500, 0, 300, 293.84144615074115, (513, 552), 4.41683241962095, 0.0002511247143058166]
[5000, 0, 300, 269.3976458793895, (339, 509), 4.716903402098595, 0.0002517742480400357]
[5500, 0, 300, 237.87152856151639, (339, 509), 3.3352054313174735, 0.0002520257968627428]
[6000, 0, 300, 207.73797552237738, (339, 509), 1.936716640542353, 0.0002508726862745072]
[6500, 0, 300, 180.50519697093347, (339, 509), 0.5629953577664262, 0.00025003964732025883]
[6694, 1, 300, 170.21676772349463, (339, 509), 2.393183709656439, 0.0002538223649673179]
[7000, 1, 299, 154.5688213527929, (339, 509), 1.9338874022687946, 0.0002505939785620897]
[7500, 1, 299, 118.33808664038571, (432, 436), 1.1703131856618898, 0.0002539955056209137]
[8000, 1, 299, 87.94807939196397, (432, 436), 0.3121399192479825, 0.00024742255111110994]
[8111, 2, 299, 81.3897322049622, (432, 436), 0.25342899408281305, 0.00024671493098039096]
[8263, 3, 299, 72.64703482585554, (432, 436), 2.199816032871759, 0.000230527041830064]
[8500, 3, 144, 59.24154918266029, (432, 436), 2.2719925730159156, 0.000218388213856208]
[9000, 3, 144, 22.641518564886567, (605, 458), 2.412381117435733, 0.00021546694849673074]
